Date,AAPL-corpbond,HD-corpbond,IBM-corpbond,NKE-corpbond,AAPL-stock,HD-stock,IBM-stock,NKE-stock
4/12/2017, 108.01 , 112.70 , 105.88 , 111.22 ,239.6901082,215.3923392,95.37979606,188.1776139
4/13/2017, 108.09 , 112.81 , 106.67 , 111.63 ,238.4224088,214.466391,94.74824876,187.3987806
4/17/2017, 108.09 , 112.85 , 106.02 , 111.94 ,239.7408519,216.5241501,95.62570855,190.4464651
4/18/2017, 108.68 , 113.63 , 105.98 , 111.85 ,238.6759861,217.1856058,95.03889034,190.0062295
4/19/2017, 108.36 , 113.65 , 106.03 , 111.57 ,237.796954,216.3918675,90.36657344,189.1596599
4/20/2017, 108.42 , 113.00 , 106.05 , 112.39 ,240.7719774,218.5966683,90.70749828,190.9882754
4/21/2017, 108.25 , 113.17 , 105.99 , 112.08 ,240.4846333,220.4780116,89.63443922,189.1257689
4/24/2017, 108.15 , 113.08 , 105.73 , 111.46 ,242.800384,223.2560965,89.8412163,187.8390162
4/25/2017, 107.79 , 112.81 , 105.81 , 110.53 ,244.3047914,224.9316973,89.64004247,187.7712658
4/26/2017, 108.02 , 112.55 , 105.80 , 111.14 ,242.8680217,226.680856,89.45558148,186.7892339
4/27/2017, 108.13 , 113.18 , 105.98 , 111.53 ,243.0539066,229.4735799,89.60089749,187.8390162
4/28/2017, 108.10 , 112.86 , 105.99 , 111.70 ,242.8172797,229.4441583,89.584126,187.6358176
5/1/2017, 107.85 , 112.33 , 106.06 , 111.15 ,247.7699943,226.6661445,88.77375028,186.2135467
5/2/2017, 108.17 , 112.76 , 105.98 , 111.23 ,249.3419599,227.7538459,88.9190663,186.4844466
5/3/2017, 108.15 , 113.16 , 105.90 , 111.50 ,248.5813887,227.8273533,88.65638294,184.655831
5/4/2017, 107.80 , 112.74 , 105.68 , 111.10 ,247.6854326,227.6215633,88.89111762,184.4526709
5/5/2017, 107.80 , 112.60 , 105.75 , 111.12 ,251.7929595,228.9002957,86.65556107,182.6918058
5/8/2017, 107.91 , 112.67 , 105.66 , 111.16 ,258.6388829,230.6053671,86.36209841,183.8769696
5/9/2017, 107.78 , 112.76 , 105.69 , 111.04 ,260.2954103,231.7664795,85.84289917,185.8749384
5/10/2017, 107.59 , 112.92 , 105.43 , 110.88 ,259.0614229,232.4279605,85.35756233,184.7574583
5/11/2017, 107.59 , 112.59 , 105.60 , 110.66 ,261.3018518,229.5911509,85.018953,183.6738236
5/12/2017, 107.59 , 112.61 , 105.72 , 111.81 ,264.9511082,230.6494291,84.86093229,183.5383754
5/15/2017, 107.68 , 112.85 , 105.83 , 111.90 ,264.2722147,231.2520891,85.50429876,182.082245
5/16/2017, 107.68 , 112.93 , 105.90 , 111.23 ,263.881769,232.6190404,86.72891908,178.7297977
5/17/2017, 108.24 , 113.84 , 106.14 , 111.75 ,255.0218304,229.4294704,85.17697307,175.4111888
5/18/2017, 108.15 , 113.93 , 106.22 , 112.72 ,258.9086284,228.8562336,85.09233078,175.0048547
5/19/2017, 107.96 , 113.58 , 106.22 , 112.72 ,259.7912191,229.7381672,85.76954052,175.3096281
5/22/2017, 108.21 , 114.00 , 106.21 , 112.57 ,261.3697597,229.238392,86.14199377,174.6323695
5/23/2017, 107.89 , 113.21 , 105.99 , 111.95 ,261.0472785,227.5774538,85.79775186,176.7657444
5/24/2017, 107.96 , 113.48 , 106.03 , 111.90 ,260.2665231,227.8273533,86.06864532,176.1223348
5/25/2017, 108.11 , 113.58 , 106.05 , 112.00 ,261.166036,229.973333,86.45804474,177.2736673
5/26/2017, 108.08 , 113.61 , 106.34 , 113.56 ,260.7248484,227.6803369,86.05735147,178.0864161
5/30/2017, 108.49 , 113.86 , 106.25 , 113.39 ,260.8266573,227.4881474,85.62842711,179.2038577
5/31/2017, 108.42 , 114.08 , 106.19 , 113.24 ,259.2820706,226.9411744,86.13638095,179.4409332
6/1/2017, 108.41 , 114.00 , 106.17 , 113.24 ,259.9949445,229.3656327,86.15893995,177.707992
6/2/2017, 108.73 , 114.14 , 106.33 , 113.32 ,263.8478698,229.6613075,85.8090457,180.0185452
6/5/2017, 108.76 , 114.38 , 106.43 , 113.25 ,261.2679261,228.8334424,86.01221372,180.1204916
6/6/2017, 108.90 , 114.92 , 106.54 , 114.34 ,262.1505433,227.9612038,85.9896254,178.3196388
6/7/2017, 108.71 , 114.47 , 106.80 , 113.61 ,263.712107,229.0847896,85.20519397,180.8680037
6/8/2017, 108.57 , 114.24 , 106.24 , 114.28 ,263.0671144,226.9263917,85.83724683,180.7660959
6/9/2017, 108.48 , 114.57 , 106.29 , 113.52 ,252.8662051,226.1280935,86.9659597,181.6495505
6/12/2017, 108.51 , 114.46 , 106.31 , 113.78 ,246.8238066,224.9749881,87.57544401,183.5862933
6/13/2017, 108.50 , 114.02 , 106.27 , 112.94 ,248.8096621,227.6507446,87.0506122,184.5377121
6/14/2017, 109.31 , 114.71 , 106.89 , 114.12 ,246.3824848,231.7457871,86.80228729,185.7269568
6/15/2017, 109.03 , 114.84 , 106.40 , 113.91 ,244.9057512,231.7605951,87.03367622,179.7467373
6/16/2017, 109.21 , 115.05 , 106.52 , 114.05 ,241.4772521,231.5683582,87.6883174,173.6305717
6/19/2017, 109.05 , 115.05 , 106.41 , 114.37 ,248.3852908,234.7764031,87.38358003,176.7566117
6/20/2017, 109.05 , 115.08 , 106.53 , 114.52 ,246.1278831,233.0911058,87.44565376,175.1935987
6/21/2017, 109.11 , 114.97 , 106.42 , 114.36 ,247.5875585,231.4944889,86.79100302,178.6933966
6/22/2017, 109.04 , 115.05 , 106.39 , 115.52 ,247.1802701,229.8535444,87.13525513,178.0478063
6/23/2017, 109.10 , 115.06 , 106.47 , 115.10 ,248.2834554,223.6887561,86.97160184,179.5768231
6/26/2017, 109.32 , 115.32 , 106.55 , 115.11 ,247.5027001,223.8514244,87.60366491,181.0379038
6/27/2017, 108.78 , 115.14 , 106.33 , 114.80 ,243.9552791,225.0636907,87.33277081,179.9166234
6/28/2017, 108.83 , 114.98 , 107.49 , 114.58 ,247.5197036,226.5272552,87.65446393,181.3097503
6/29/2017, 108.68 , 114.50 , 106.46 , 114.06 ,243.870449,224.9453958,86.98289632,180.66416
6/30/2017, 108.49 , 114.31 , 106.21 , 113.88 ,244.4475336,226.7785535,86.81358114,200.4736848
7/3/2017, 108.24 , 114.37 , 106.05 , 114.16 ,243.5648882,227.6803606,87.80118059,199.2843981
7/5/2017, 108.36 , 114.28 , 105.99 , 113.73 ,244.566346,225.7289571,86.72327694,195.5807741
7/6/2017, 108.23 , 114.05 , 106.04 , 113.67 ,242.2580074,224.7827749,85.98401259,194.2216153
7/7/2017, 108.14 , 113.92 , 106.02 , 113.41 ,244.7191122,225.0488827,86.31131852,197.0078551
7/10/2017, 108.30 , 114.06 , 106.09 , 113.23 ,246.2126868,223.4965918,86.58218329,199.5562586
7/11/2017, 108.33 , 113.91 , 106.36 , 113.05 ,247.0104738,222.6391834,86.45240261,197.6874415
7/12/2017, 108.87 , 114.13 , 106.38 , 114.33 ,247.3669108,225.5811204,86.74022312,197.8233455
7/13/2017, 108.69 , 114.50 , 106.15 , 113.94 ,250.8125212,226.6159088,86.70072751,196.8719406
7/14/2017, 108.90 , 114.26 , 106.33 , 113.79 ,252.968067,226.0098476,87.04497006,197.0758228
7/17/2017, 109.18 , 114.28 , 106.59 , 114.15 ,253.8506294,227.5029807,86.35081413,196.3622788
7/18/2017, 109.44 , 114.66 , 106.60 , 115.28 ,254.7332748,224.9601801,86.90951855,195.8865641
7/19/2017, 109.34 , 114.72 , 106.98 , 115.48 ,256.3287395,226.6306678,83.25817706,196.2943006
7/20/2017, 109.38 , 114.96 , 106.46 , 115.64 ,255.1745419,217.3614669,83.33155484,200.813471
7/21/2017, 109.49 , 115.02 , 106.61 , 116.24 ,255.0557296,216.7997111,83.00422914,203.7016327
7/24/2017, 109.39 , 115.09 , 107.02 , 115.46 ,258.1449048,213.7395281,82.3891129,200.3037847
7/25/2017, 108.92 , 114.66 , 106.57 , 114.94 ,259.2481166,217.2727658,82.50197609,201.7988475
7/26/2017, 109.04 , 114.66 , 106.73 , 115.07 ,260.4702203,216.8588214,82.03355674,198.2990356
7/27/2017, 108.89 , 114.66 , 106.70 , 114.73 ,255.5479841,218.3963042,81.86992322,197.5855056
7/28/2017, 108.97 , 114.77 , 106.82 , 114.87 ,253.7488223,218.9137577,81.42969545,199.3523623
7/31/2017, 108.95 , 114.83 , 106.78 , 115.22 ,252.4418868,221.1608598,81.64415731,200.6435709
8/1/2017, 109.40 , 114.90 , 106.90 , 115.09 ,254.6823704,221.5304055,81.99970327,203.3278784
8/2/2017, 109.25 , 114.88 , 106.82 , 115.54 ,266.716316,222.4912977,81.51999454,203.1579782
8/3/2017, 109.24 , 115.03 , 106.77 , 115.49 ,264.0515405,222.9200992,81.79653588,204.3472229
8/4/2017, 109.14 , 114.88 , 106.68 , 115.35 ,265.4433344,225.817587,81.92069355,203.0560284
8/7/2017, 108.94 , 114.88 , 106.80 , 115.60 ,269.5508613,226.7046351,80.96693227,203.1579782
8/8/2017, 108.79 , 114.62 , 106.61 , 115.74 ,271.7064336,226.7046351,81.04678926,202.0366978
8/9/2017, 108.66 , 114.55 , 106.70 , 115.53 ,273.3697779,229.528301,80.852882,203.5317606
8/10/2017, 108.69 , 114.73 , 106.81 , 115.57 ,264.6624713,227.4881474,80.89278117,200.7115211
8/11/2017, 108.87 , 114.74 , 106.87 , 115.37 ,268.3430926,228.96652,80.89278117,200.371749
8/14/2017, 108.98 , 114.71 , 106.89 , 115.64 ,272.3814983,228.0499048,81.16655945,203.1240101
8/15/2017, 108.88 , 114.55 , 106.76 , 115.05 ,275.3634482,222.003435,81.02398673,198.978608
8/16/2017, 109.09 , 114.67 , 107.02 , 115.19 ,274.2558989,225.078426,81.26920878,198.9106683
8/17/2017, 109.29 , 114.94 , 106.95 , 116.68 ,268.9905647,221.2642977,80.24263903,195.2409598
8/18/2017, 109.24 , 115.14 , 106.94 , 116.13 ,268.3771808,218.0415191,79.67234878,186.7123473
8/21/2017, 109.59 , 115.06 , 106.94 , 116.03 ,267.8830154,220.5694865,80.0316211,182.1592088
8/22/2017, 109.26 , 114.93 , 106.84 , 116.08 ,272.2622551,221.6191319,80.41943499,183.9261321
8/23/2017, 109.55 , 115.07 , 106.95 , 116.21 ,272.6030096,220.4216973,81.0638859,182.1592088
8/24/2017, 109.44 , 114.98 , 107.05 , 116.50 ,271.3931923,219.1650812,81.52014054,182.940731
8/25/2017, 109.64 , 115.16 , 107.03 , 116.98 ,272.3985565,221.2347544,81.97638561,183.1446133
8/28/2017, 109.84 , 115.07 , 107.08 , 116.40 ,275.1419651,223.8070494,81.27490893,182.5669592
8/29/2017, 109.73 , 115.25 , 107.02 , 116.85 ,277.5956862,222.8255597,81.63420547,179.1690832
8/30/2017, 109.82 , 115.48 , 106.90 , 116.24 ,278.3454792,223.0635704,81.30343648,178.5914887
8/31/2017, 110.02 , 115.40 , 106.98 , 116.72 ,279.453002,222.8702255,81.57146998,180.0575547
9/1/2017, 109.82 , 115.46 , 107.15 , 116.89 ,279.5382648,224.2234784,82.17029288,181.932805
9/5/2017, 109.95 , 115.83 , 107.28 , 117.12 ,276.1813911,227.4206682,81.57718034,180.739441
9/6/2017, 109.76 , 115.65 , 107.40 , 116.96 ,275.8916505,232.818826,82.02201936,179.8870796
9/7/2017, 110.01 , 115.91 , 107.30 , 117.59 ,274.7841277,234.8561567,81.49732398,178.6255094
9/8/2017, 109.95 , 116.00 , 107.70 , 117.92 ,270.3026747,237.4288136,81.24070099,177.9777385
9/11/2017, 109.57 , 115.51 , 107.14 , 116.70 ,275.193085,235.5105001,82.6151217,180.8076611
9/12/2017, 109.57 , 115.28 , 107.19 , 116.44 ,274.1025675,237.8005784,83.12839701,182.0691893
9/13/2017, 109.43 , 115.32 , 107.17 , 116.42 ,272.0407191,237.9641872,83.25959748,182.478307
9/14/2017, 109.56 , 115.32 , 107.17 , 115.82 ,269.7062413,237.0124336,83.00294516,183.1943366
9/15/2017, 109.54 , 115.50 , 107.08 , 116.38 ,272.4326465,235.5551169,82.59232937,183.671643
9/18/2017, 109.43 , 115.18 , 107.06 , 116.12 ,270.3708246,234.6777163,82.43832638,182.4101394
9/19/2017, 109.45 , 115.51 , 107.17 , 116.51 ,270.4730114,234.4546574,82.3470882,181.8305361
9/20/2017, 109.33 , 114.95 , 107.07 , 116.06 ,265.940465,235.9714479,83.19685242,182.6147193
9/21/2017, 109.36 , 114.91 , 106.90 , 115.64 ,261.3737757,236.7299041,82.8432809,181.3531736
9/22/2017, 109.40 , 115.00 , 107.11 , 115.85 ,258.8177884,237.8898105,82.7691247,181.5236627
9/25/2017, 109.73 , 115.37 , 107.27 , 116.08 ,256.5344835,239.5702841,83.19113251,181.4895474
9/26/2017, 109.68 , 115.57 , 107.01 , 115.97 ,260.9477602,239.8081731,83.58466631,183.0920257
9/27/2017, 109.48 , 115.05 , 107.16 , 115.24 ,262.8051025,239.3025847,83.071391,179.5802203
9/28/2017, 109.70 , 115.01 , 107.01 , 115.14 ,261.1863544,241.4439808,83.071391,179.443836
9/29/2017, 109.63 , 115.19 , 108.00 , 115.24 ,262.6176529,243.2284707,82.74061245,176.7844025
10/2/2017, 109.63 , 115.14 , 108.05 , 115.61 ,262.0894523,243.9125249,83.64170101,176.8525947
10/3/2017, 109.79 , 115.21 , 108.17 , 115.76 ,263.2311445,245.6226856,83.7101271,175.4888081
10/4/2017, 110.00 , 115.29 , 107.86 , 116.20 ,261.5271619,245.8011276,83.53905169,177.5685963
10/5/2017, 109.73 , 115.45 , 108.02 , 116.28 ,264.7817411,247.0354123,83.67591405,177.9095604
10/6/2017, 109.52 , 115.14 , 107.07 , 115.79 ,264.6283549,246.6339367,83.53905169,178.727845
10/9/2017, 109.58 , 115.41 , 107.09 , 115.97 ,265.5485111,246.4257585,84.05801759,175.6592727
10/10/2017, 109.79 , 115.33 , 107.98 , 115.96 ,265.6507491,245.6078065,84.69107265,175.693346
10/11/2017, 109.74 , 115.27 , 107.84 , 115.43 ,266.7583814,245.7416791,84.18919893,173.9885848
10/12/2017, 109.77 , 115.35 , 106.61 , 116.12 ,265.8212218,244.7601657,83.85270938,173.3066845
10/13/2017, 110.15 , 115.96 , 107.45 , 116.47 ,267.5081462,244.5817236,83.89263278,173.8180852
10/16/2017, 109.90 , 115.85 , 107.58 , 116.48 ,272.4326465,244.2099367,83.73863998,175.1478054
10/17/2017, 110.08 , 115.85 , 107.38 , 116.47 ,273.4379825,242.9162035,83.57326473,177.2958277
10/18/2017, 109.83 , 115.34 , 107.87 , 116.59 ,272.2281669,243.0648857,90.98158258,178.3187027
10/19/2017, 109.98 , 115.43 , 107.12 , 116.63 ,265.7870788,242.7525695,91.76291115,179.6483984
10/20/2017, 109.76 , 115.26 , 107.26 , 115.51 ,266.2471561,243.0351496,92.43016969,180.9099441
10/23/2017, 109.79 , 115.46 , 107.29 , 115.76 ,266.1108811,244.9832483,90.99300329,182.95568
10/24/2017, 109.44 , 115.38 , 106.97 , 115.22 ,267.6955393,246.9015618,88.8999608,182.1373709
10/25/2017, 109.42 , 114.92 , 106.94 , 114.79 ,266.5198119,246.9610594,87.5426125,187.3198747
10/26/2017, 109.39 , 114.90 , 107.11 , 114.71 ,268.2237416,249.3106574,87.59965676,193.6957074
10/27/2017, 109.72 , 114.96 , 106.86 , 115.49 ,277.8342009,248.8496368,87.64526118,190.7975927
10/30/2017, 109.89 , 115.42 , 107.25 , 115.58 ,284.0878959,245.8308875,88.03308528,188.445022
10/31/2017, 109.69 , 115.38 , 107.30 , 116.68 ,288.0410653,246.5297749,87.86199011,187.4903497
11/1/2017, 109.80 , 115.55 , 107.23 , 116.14 ,284.3775552,245.9349528,87.84488837,187.7631218
11/2/2017, 109.85 , 115.80 , 107.30 , 116.47 ,286.4564071,241.9644752,87.45707448,187.9335548
11/3/2017, 110.05 , 115.92 , 107.18 , 116.48 ,293.9368681,244.4627554,86.44761667,189.9451788
11/6/2017, 109.62 , 115.79 , 107.40 , 117.06 ,296.9188445,244.2099367,86.02557954,191.0703647
11/7/2017, 109.45 , 116.05 , 106.99 , 117.15 ,297.8730358,243.3772004,86.31643533,188.0358903
11/8/2017, 109.40 , 115.91 , 106.86 , 117.06 ,300.3098064,243.9571417,86.44190631,190.1156784
11/9/2017, 109.17 , 115.64 , 106.73 , 116.52 ,299.696396,242.797259,86.57440096,191.3772241
11/10/2017, 108.66 , 115.24 , 106.76 , 115.66 ,298.7044519,244.0463991,85.91774582,191.2408503
11/13/2017, 108.68 , 114.88 , 106.59 , 115.17 ,297.5074084,245.890385,85.47996935,190.6271176
11/14/2017, 108.94 , 115.06 , 106.58 , 115.37 ,293.0097608,249.9203839,85.76223507,190.8657989
11/15/2017, 109.02 , 115.26 , 106.61 , 115.38 ,289.1449236,246.068827,84.73117137,193.0819993
11/16/2017, 109.10 , 115.20 , 107.11 , 116.59 ,292.5994012,249.0876238,85.89470039,195.1276826
11/17/2017, 109.24 , 114.94 , 107.11 , 116.77 ,290.9747792,249.4445079,85.8082966,201.8103607
11/20/2017, 109.31 , 115.53 , 106.57 , 116.44 ,290.6840938,253.4745305,86.69535759,202.0149651
11/21/2017, 109.63 , 115.53 , 106.46 , 116.97 ,296.08802,257.0584369,87.52480055,202.4922855
11/22/2017, 109.80 , 115.84 , 106.57 , 117.17 ,299.2003974,255.8687216,87.4211299,201.4012464
11/24/2017, 109.88 , 115.80 , 106.89 , 117.49 ,299.2175086,256.2702209,87.46144219,202.2536323
11/27/2017, 110.01 , 116.28 , 106.88 , 118.03 ,297.7126155,258.9916327,87.54208717,203.3106261
11/28/2017, 109.82 , 116.53 , 107.03 , 117.30 ,295.9683194,262.5755154,87.82434269,203.140123
11/29/2017, 109.48 , 115.95 , 106.92 , 117.35 ,289.8290993,264.9220504,88.44642459,205.7995565
11/30/2017, 109.47 , 115.59 , 106.53 , 117.05 ,293.881976,268.7632389,88.68834869,206.0040943
12/1/2017, 109.70 , 115.79 , 106.48 , 116.97 ,292.5138682,269.6600042,89.14340222,204.8410208
12/4/2017, 109.79 , 115.95 , 106.43 , 117.42 ,290.3762177,276.3559461,90.12264494,205.5936023
12/5/2017, 109.93 , 116.06 , 106.52 , 117.60 ,290.1025905,273.2919525,89.48325729,206.6882804
12/6/2017, 109.94 , 116.34 , 106.65 , 118.02 ,289.0252759,270.2279841,88.76323423,204.2937027
12/7/2017, 109.69 , 116.44 , 106.71 , 118.01 ,289.5554456,272.0214926,88.45796197,207.3040465
12/8/2017, 109.73 , 116.33 , 106.60 , 117.63 ,289.6408691,274.1289579,89.1721969,209.6986382
12/11/2017, 109.83 , 116.27 , 106.42 , 117.59 ,295.2842531,272.3951856,89.51780121,211.7853538
12/12/2017, 109.79 , 116.22 , 106.57 , 118.51 ,293.6254335,271.7226361,90.28390494,212.6748
12/13/2017, 110.00 , 116.60 , 106.46 , 117.54 ,294.6002116,273.5609543,88.65379521,219.9612471
12/14/2017, 110.31 , 117.00 , 106.71 , 117.79 ,294.5147069,272.2158522,88.70564488,220.7479966
12/15/2017, 110.29 , 116.99 , 107.30 , 118.44 ,297.5074084,272.8884269,87.84161975,221.6374322
12/18/2017, 110.01 , 116.70 , 106.77 , 118.55 ,301.6971799,276.1018488,88.31971871,221.7058382
12/19/2017, 109.76 , 116.46 , 105.98 , 117.50 ,298.4821071,277.9700721,88.2621096,219.7559871
12/20/2017, 109.40 , 116.40 , 106.45 , 116.23 ,298.1572257,279.9580129,88.10082028,217.5324069
12/21/2017, 109.63 , 116.14 , 106.43 , 116.29 ,299.2859022,281.1088755,87.26561915,221.5690122
12/22/2017, 109.56 , 116.21 , 106.52 , 117.18 ,299.2859022,281.1835667,87.84161975,216.5061593
12/26/2017, 109.80 , 116.32 , 106.35 , 117.06 ,291.6930696,284.5165605,88.03170375,217.7376774
12/27/2017, 110.18 , 116.73 , 106.72 , 117.20 ,291.7443785,284.2625359,88.20452025,215.3430612
12/28/2017, 110.29 , 116.58 , 106.67 , 117.37 ,292.5652036,283.6496736,88.72868075,215.3430612
12/29/2017, 110.28 , 116.69 , 106.72 , 117.59 ,289.4014925,283.2760296,88.37154925,213.9747136
1/2/2018, 109.89 , 116.53 , 106.53 , 117.61 ,294.5831004,281.0341132,88.84964758,217.1903068
1/3/2018, 109.78 , 116.61 , 106.62 , 117.61 ,294.5317916,282.4988347,91.29194296,217.1561108
1/4/2018, 109.75 , 116.49 , 106.45 , 117.21 ,295.8998728,284.7408001,93.14093136,217.0192813
1/5/2018, 109.87 , 116.35 , 106.62 , 117.77 ,299.2687627,287.7150527,93.59597469,218.866555
1/8/2018, 109.78 , 116.57 , 106.63 , 117.74 ,298.1572257,287.0275261,94.16046724,220.8164447
1/9/2018, 109.58 , 115.90 , 106.55 , 117.77 ,298.1230281,288.6118196,94.3678283,219.2428265
1/10/2018, 109.45 , 115.78 , 106.15 , 116.51 ,298.054608,286.6688339,94.56942991,219.6875671
1/11/2018, 109.75 , 116.19 , 106.23 , 117.08 ,299.7476501,290.9733569,94.58096729,219.9270231
1/12/2018, 109.60 , 116.20 , 106.51 , 117.06 ,302.8429693,293.5739892,93.97037368,221.2269367
1/16/2018, 109.67 , 116.44 , 106.07 , 117.44 ,301.303852,293.4095839,94.37935548,216.9508508
1/17/2018, 109.39 , 116.27 , 105.90 , 117.33 ,306.280281,298.6557308,97.14418998,218.2849849
1/18/2018, 109.18 , 116.24 , 105.89 , 117.09 ,306.55388,296.4287663,97.41490876,219.311271
1/19/2018, 108.90 , 115.68 , 105.10 , 116.49 ,305.1858005,300.9126243,93.5268384,229.9159555
1/22/2018, 108.84 , 115.68 , 105.74 , 116.16 ,302.689071,305.5908404,93.65934261,227.1108402
1/23/2018, 109.19 , 116.00 , 105.92 , 116.30 ,302.7574363,306.248438,95.76177273,229.6764294
1/24/2018, 108.91 , 115.85 , 105.79 , 116.96 ,297.9349339,308.2213052,95.25487973,232.6183812
1/25/2018, 109.16 , 115.93 , 105.83 , 117.10 ,292.6164859,306.9508943,95.31247864,231.6263471
1/26/2018, 109.30 , 115.72 , 105.79 , 116.98 ,293.3004992,309.7308601,96.38962363,232.7552492
1/29/2018, 109.13 , 115.62 , 105.57 , 115.87 ,287.2296444,306.2782943,96.0785728,231.181617
1/30/2018, 108.77 , 115.48 , 105.55 , 115.68 ,285.5366571,301.6300325,94.24685127,230.3264195
1/31/2018, 109.04 , 115.47 , 105.47 , 116.24 ,286.3233128,300.2698821,94.29293256,233.3710013
2/1/2018, 108.69 , 115.35 , 105.47 , 115.82 ,286.9218213,298.7753028,93.54413459,231.4211116
2/2/2018, 108.36 , 115.09 , 105.20 , 114.73 ,274.4722886,289.9121847,91.60296447,229.9501375
2/5/2018, 108.34 , 115.03 , 105.86 , 115.17 ,267.6147234,273.6805499,87.85890637,220.2690846
2/6/2018, 108.37 , 114.81 , 105.53 , 115.35 ,278.798766,285.5329231,89.47747872,223.1084344
2/7/2018, 108.21 , 114.81 , 105.29 , 115.27 ,272.8305007,285.9066161,88.61924173,224.5109359
2/8/2018, 107.74 , 114.37 , 105.28 , 114.71 ,265.3231746,270.8557492,85.8504284,213.7694675
2/9/2018, 107.56 , 113.90 , 105.45 , 113.53 ,268.5684556,275.1900811,86.96727302,224.0320765
2/12/2018, 107.49 , 113.53 , 105.21 , 112.41 ,279.3860637,275.1004871,88.06663656,225.7082581
2/13/2018, 107.39 , 113.39 , 105.04 , 112.53 ,282.1848766,274.5922686,87.68855074,225.3319761
2/14/2018, 107.12 , 113.34 , 104.83 , 113.19 ,287.3876381,276.0420873,90.02109535,232.4815692
2/15/2018, 107.50 , 113.48 , 104.87 , 113.64 ,297.0376568,276.9089726,90.7482001,233.6104468
2/16/2018, 107.57 , 113.30 , 104.96 , 113.72 ,296.0760833,279.4497944,90.84707461,233.6446813
2/20/2018, 107.31 , 113.33 , 104.99 , 113.39 ,295.080178,279.0612223,90.25375806,230.873755
2/21/2018, 107.23 , 113.07 , 104.67 , 113.28 ,293.7408515,273.6058113,89.55574954,229.3685954
2/22/2018, 107.15 , 113.00 , 104.74 , 113.25 ,296.1962696,277.2078781,89.10201952,229.6422474
2/23/2018, 107.15 , 113.31 , 105.02 , 113.04 ,301.3475069,281.5123774,90.46317133,233.1657412
2/26/2018, 107.20 , 113.43 , 105.00 , 113.56 ,307.3057481,281.6768064,92.24313054,238.2628182
2/27/2018, 106.87 , 113.56 , 104.77 , 113.00 ,306.3098958,276.4754928,91.06230534,232.7210392
2/28/2018, 107.08 , 113.06 , 104.87 , 113.31 ,305.8462883,272.4250671,90.64348837,229.3001474
3/1/2018, 107.12 , 113.22 , 104.78 , 113.59 ,300.4889273,268.4941645,89.46848062,226.8713702
3/2/2018, 106.71 , 113.48 , 104.68 , 113.58 ,302.5666471,266.7305612,89.86404752,226.0821351
3/5/2018, 106.79 , 113.00 , 104.79 , 113.38 ,303.6141032,271.6329678,91.29495848,223.1999649
3/6/2018, 107.01 , 113.25 , 104.75 , 114.02 ,303.3565117,271.4834432,90.57949822,223.8518937
3/7/2018, 107.12 , 113.26 , 104.40 , 113.45 ,300.5405046,268.4320875,92.09190016,220.1804955
3/8/2018, 107.18 , 113.37 , 104.93 , 113.36 ,303.8201192,267.4700605,90.86453655,223.4058525
3/9/2018, 107.03 , 113.16 , 104.70 , 112.60 ,309.039992,273.8133383,92.66773564,227.4889979
3/12/2018, 106.80 , 113.00 , 104.24 , 113.06 ,312.0277362,270.1306487,93.22034017,229.273212
3/13/2018, 106.87 , 113.28 , 104.65 , 113.36 ,309.0228543,268.0863952,92.67355247,227.042904
3/14/2018, 107.07 , 113.36 , 104.50 , 113.45 ,306.3956972,266.6734029,91.97555415,227.1458285
3/15/2018, 107.11 , 113.24 , 104.76 , 113.44 ,306.7562844,267.6654569,92.84224479,227.797824
3/16/2018, 107.16 , 113.47 , 104.65 , 113.51 ,305.6745776,269.0032506,93.22034017,226.1508215
3/19/2018, 107.05 , 113.18 , 104.81 , 113.45 ,301.0041139,266.2074147,91.52765051,225.4645354
3/20/2018, 106.80 , 112.92 , 104.53 , 112.79 ,300.9010918,267.8007773,90.85869933,229.2045781
3/21/2018, 106.61 , 112.88 , 104.50 , 112.65 ,294.0842727,267.5903073,91.14373767,227.6605282
3/22/2018, 106.75 , 112.92 , 104.56 , 112.39 ,289.928939,263.4867284,88.46799159,221.0383014
3/23/2018, 106.68 , 113.02 , 104.36 , 112.58 ,283.2151138,258.2407489,86.60661981,221.75885
3/26/2018, 106.83 , 113.07 , 104.53 , 112.78 ,296.6599319,265.1251645,89.21254808,226.1165309
3/27/2018, 107.31 , 113.30 , 104.51 , 113.10 ,289.0531935,262.5697275,88.36329006,227.042904
3/28/2018, 107.28 , 113.34 , 104.88 , 113.21 ,285.8594633,262.6900234,88.7181258,224.5381903
3/29/2018, 107.79 , 113.82 , 104.94 , 114.27 ,288.0916466,267.9210004,89.2474522,227.9693543
4/2/2018, 107.83 , 113.89 , 105.01 , 114.16 ,286.2028563,259.8942112,87.29300297,220.0089511
4/3/2018, 107.59 , 113.69 , 104.83 , 114.19 ,289.1391027,261.186906,87.1650418,228.8614368
4/4/2018, 107.45 , 113.77 , 104.93 , 114.00 ,294.668093,266.7184781,89.64881679,234.7631816
4/5/2018, 107.44 , 113.67 , 105.17 , 113.40 ,296.711375,269.2588178,89.59646092,238.7775985
4/6/2018, 107.84 , 113.81 , 105.09 , 113.88 ,289.1219367,262.2241063,87.58385877,231.7779502
4/9/2018, 107.96 , 113.90 , 105.16 , 113.75 ,291.9894399,259.3079509,88.81701051,230.5084358
4/10/2018, 107.89 , 113.95 , 105.26 , 114.14 ,297.4841001,260.7810903,90.38755646,229.8908116
